id_wing,s_wing,wing,dg_wing,area,peri,e_len_axe1,max_len_axe1,devmax_cent_axe1,m2_axe1,m3_axe1,m4_axe1,stdm2_axe1,stdm3_axe1,stdm4_axe1,e_len_axe2,max_len_axe2,devmax_cent_axe2,m2_axe2,m3_axe2,m4_axe2,stdm2_axe2,stdm3_axe2,stdm4_axe2,sex,tribe,genus,geno1,geno2,seg
MJ99.0080-d_Ant_g,d,Ant,g,1071204.0,4618.6168,1695.3956,1759.0,97.7567,1164417349748.0,1461509284274350.0,1.94933210197209e+18,0.59272,0.63054,0.6602899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-d_Post_d,d,Post,d,758713.0,3609.5344,1165.6827,1148.0,-23.7735,321150007646.0,262229449425842.0,2.29658769069415e+17,0.5667300000000001,0.61131,0.6461100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-d_Post_g,d,Post,g,749616.0,3607.8776,1161.4399,1145.0,-19.6737,314988755179.0,256449877897521.0,2.24104367800848e+17,0.56614,0.61082,0.6458,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-v_Ant_d,v,Ant,d,1076317.0,4637.4036,1700.0497,1767.0,86.9508,1176754580195.0,1481099935624460.0,1.98093022257111e+18,0.59175,0.62947,0.65917,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-v_Ant_g,v,Ant,g,1070128.0,4615.7224,1697.4642,1771.0,79.7522,1175939994432.0,1482530235425600.0,1.98604702128596e+18,0.59191,0.62946,0.65905,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-v_Post_d,v,Post,d,750639.0,3644.3212,1162.3632,1148.0,-23.0598,315002379018.0,256450648584400.0,2.24128925348778e+17,0.56429,0.60895,0.64391,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0080-v_Post_g,v,Post,g,758676.0,3654.973,1164.4558,1150.0,-26.5679,320024700606.0,261003826213514.0,2.28393510750315e+17,0.56476,0.6093,0.6441100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-d_Ant_d,d,Ant,d,1092574.0,4993.2169,1749.6688,1868.0,96.8264,1382986088951.0,1850435147841750.0,2.62691169260853e+18,0.60229,0.6381100000000001,0.66661,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-d_Ant_g,d,Ant,g,1094424.0,4672.4402,1748.8717,1825.0,128.4152,1299111042684.0,1697010918642350.0,2.35366373296469e+18,0.5969899999999999,0.63422,0.66355,819.5408,899.0,-27.9171,229668816022.0,133078625921118.0,8.35349524394125e+16,0.50956,0.55108,0.58467,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-d_Post_d,d,Post,d,723967.0,3655.1324,1126.5917,1126.0,-18.5747,297221658087.0,236886865965249.0,2.02082232532354e+17,0.56904,0.61198,0.64553,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-d_Post_g,d,Post,g,674395.0,3615.9192,1032.5179,1058.0,44.818000000000005,251246563598.0,187571613571266.0,1.49231055144994e+17,0.57691,0.61697,0.6482600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-v_Ant_d,v,Ant,d,1095156.0,4645.362,1750.6399,1827.0,127.941,1303445079981.0,1704869007133140.0,2.3676601720763e+18,0.59713,0.63436,0.6637,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-v_Ant_g,v,Ant,g,1090198.0,5160.69,1750.5856,1868.0,109.7073,1380257002493.0,1847533575426110.0,2.62421108414718e+18,0.60235,0.6382399999999999,0.6668,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-v_Post_d,v,Post,d,674743.0,3564.8481,1033.1938,1062.0,57.6967,250765513396.0,187098930943624.0,1.48780727194281e+17,0.57404,0.61403,0.64525,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0081-v_Post_g,v,Post,g,723505.0,3633.6177,1125.2395,1126.0,-20.0053,296384693091.0,235955902393467.0,2.01067140737814e+17,0.56842,0.61131,0.64482,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-d_Ant_d,d,Ant,d,1065171.0,4668.7762,1710.4559,1760.0,84.5516,1149477704048.0,1442027896786580.0,1.92194811404669e+18,0.59024,0.62855,0.65852,815.4057,885.0,-76.584,216741950956.0,124224250680090.0,7.71715673204456e+16,0.5097,0.55206,0.58623,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-d_Ant_g,d,Ant,g,1042426.0,4709.8889,1681.1128,1754.0,68.7481,1114066848076.0,1385624304073560.0,1.83004762897745e+18,0.58939,0.6268600000000001,0.6562600000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-d_Post_d,d,Post,d,766696.0,3735.8603,1158.8306,1158.0,-26.1884,319736997882.0,259090626440396.0,2.25132922843784e+17,0.55767,0.6015,0.63569,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-d_Post_g,d,Post,g,742946.0,3951.0807,1140.2449,1150.0,34.8362,293503644202.0,232421570758870.0,1.97571701915513e+17,0.54655,0.5903,0.62444,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-v_Ant_d,v,Ant,d,1045208.0,4698.7589,1684.8173,1757.0,67.1574,1125045020050.0,1403573340408600.0,1.85926451661339e+18,0.59049,0.62792,0.6573,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-v_Ant_g,v,Ant,g,1063077.0,4656.2076,1712.0471,1767.0,106.8552,1159037240255.0,1459990031640420.0,1.95374425698737e+18,0.59092,0.6290600000000001,0.65893,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-v_Post_d,v,Post,d,745018.0,3995.7497,1141.0936,1152.0,22.1281,299217933418.0,238335471916600.0,2.03760231544485e+17,0.5501199999999999,0.59368,0.62775,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0082-v_Post_g,v,Post,g,767115.0,3668.0197,1156.7861,1154.0,-18.6706,311397371555.0,249951294694167.0,2.15240102841835e+17,0.5521,0.59629,0.63068,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-d_Ant_d,d,Ant,d,1138419.0,4771.7539,1762.8194,1829.0,76.0552,1350954593393.0,1768998789937020.0,2.45996688509321e+18,0.5956,0.6332800000000001,0.66289,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-d_Ant_g,d,Ant,g,1147568.0,4813.4452,1769.2039,1829.0,73.8144,1352521364435.0,1769477802864470.0,2.46007279166241e+18,0.5935699999999999,0.63165,0.66157,845.3094,916.0,-66.2176,251808956852.0,149458994409056.0,9.59756248907828e+16,0.51139,0.55337,0.58708,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-d_Post_d,d,Post,d,791322.0,4161.8746,1178.6966,1211.0,32.5547,372247543588.0,316256078714216.0,2.87965511108579e+17,0.5663600000000001,0.60825,0.64136,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-d_Post_g,d,Post,g,830577.0,3836.6715,1239.1307,1230.0,56.9107,392833907483.0,339641363046679.0,3.15046513319048e+17,0.55913,0.60345,0.63803,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-v_Ant_d,v,Ant,d,1150723.0,4776.3569,1772.2794,1832.0,74.1749,1358573175214.0,1779345308064180.0,2.47657365833314e+18,0.5931,0.63121,0.66114,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-v_Ant_g,v,Ant,g,1135883.0,4770.8006,1760.5177,1827.0,103.7471,1341229511664.0,1752636791135470.0,2.43254039384361e+18,0.59477,0.63248,0.66213,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-v_Post_d,v,Post,d,830631.0,3890.1273,1241.53,1234.0,55.4301,394761982381.0,342105040965343.0,3.18088339268264e+17,0.55866,0.60293,0.63748,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0084-v_Post_g,v,Post,g,788745.0,4070.8624,1177.7249,1207.0,30.225,369335618022.0,313332015121214.0,2.85000407928909e+17,0.56694,0.6090399999999999,0.64235,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-d_Ant_d,d,Ant,d,1057316.0,4579.7955,1687.9889,1739.0,71.5447,1122207411332.0,1393708145028670.0,1.83805678635726e+18,0.59243,0.63051,0.6603,823.3288,890.0,-89.6613,213523467944.0,122702554893342.0,7.65483401646984e+16,0.50493,0.54806,0.5828300000000001,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-d_Ant_g,d,Ant,g,1060371.0,4771.5529,1692.8724,1806.0,83.1912,1267605716603.0,1644806490988050.0,2.26168905926203e+18,0.6054,0.6409699999999999,0.66915,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-d_Post_d,d,Post,d,721756.0,3607.7943,1139.1261,1115.0,-14.1726,292358173830.0,233066084113994.0,1.99041494244608e+17,0.5708,0.6153,0.64993,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-d_Post_g,d,Post,g,717907.0,3627.7354,1146.5841,1124.0,-59.4151,287681745195.0,229348356979497.0,1.96082812378469e+17,0.56319,0.60819,0.64317,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-v_Ant_d,v,Ant,d,1062066.0,4790.9082,1695.1985,1809.0,83.66799999999999,1273512950264.0,1654785372808610.0,2.27850443671949e+18,0.60532,0.64085,0.66902,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-v_Ant_g,v,Ant,g,1056968.0,4610.0138,1688.1107,1739.0,71.3601,1118234404805.0,1387148250056710.0,1.82730554403038e+18,0.5914699999999999,0.62958,0.65938,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-v_Post_d,v,Post,d,719327.0,3684.7059999999997,1147.5803,1125.0,-60.8338,288711896069.0,230345008059977.0,1.97069914815086e+17,0.56314,0.6081300000000001,0.6430899999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0085-v_Post_g,v,Post,g,724944.0,3633.6765,1138.1565,1115.0,-10.2304,292784532763.0,233136705234617.0,1.98910625722935e+17,0.56996,0.61446,0.6491,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,aurora,w
MJ99.0087-d_Ant_d,d,Ant,d,1066163.0,4667.5285,1687.85,1745.0,55.6695,1113233971068.0,1376520892484620.0,1.81065419308968e+18,0.58558,0.6240100000000001,0.6542,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ99.0087-d_Ant_g,d,Ant,g,1069346.0,5084.4890000000005,1686.618,1771.0,57.4853,1148769050233.0,1435346479064850.0,1.90776914305212e+18,0.58525,0.62287,0.65258,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
MJ99.0087-d_Post_d,d,Post,d,630578.0,3663.1079999999997,1042.8036,1118.0,23.2048,221141400852.0,164235684057050.0,1.31729036278202e+17,0.52969,0.57122,0.6047100000000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,m,Heliconiinae,Heliconius,numata,silvana,w
